rcv	1.3652310371398926	S	0	0	0
snd	1.3655779361724854	SA	0	0	1
rcv	1.3662869930267334	A	1	0	1
rcv	1.3691179752349854	D	1	50	1
snd	1.3694000244140625	A	1	0	51
rcv	1.3701858520507812	D	201	50	1
snd/DA	1.3703641891479492	A	1	0	51
rcv	1.3707339763641357	D	301	50	1
snd/DA	1.370939016342163	A	1	0	51
rcv	1.371324062347412	D	401	50	1
snd/DA	1.3715088367462158	A	1	0	51
rcv	1.3717868328094482	D	451	50	1
snd/DA	1.3719558715820312	A	1	0	51
rcv	1.3730411529541016	D	51	50	1
snd	1.373218059539795	A	1	0	101
rcv	1.6220178604125977	D	101	50	1
snd	1.6221990585327148	A	1	0	151
rcv	1.6240220069885254	D	601	50	1
snd/DA	1.6242101192474365	A	1	0	151
rcv	2.270756959915161	D	501	50	1
snd/DA	2.270932912826538	A	1	0	151
rcv	5.8626549243927	D	151	50	1
snd	5.862855911254883	A	1	0	251
rcv	8.226407051086426	D	251	50	1
snd	8.226603031158447	A	1	0	351
rcv	8.334622859954834	D	351	50	1
snd	8.334827899932861	A	1	0	551
rcv	8.343517780303955	D	1001	50	1
snd/DA	8.34370493888855	A	1	0	551
rcv	17.44889497756958	D	551	50	1
snd	17.44908094406128	A	1	0	651
rcv	17.66163396835327	D	1101	50	1
snd/DA	17.661838054656982	A	1	0	651
rcv	24.544349193572998	D	651	50	1
snd	24.54454016685486	A	1	0	701
rcv	24.648548126220703	D	701	50	1
snd	24.64873695373535	A	1	0	751
rcv	24.65117597579956	D	1201	50	1
snd/DA	24.651374101638794	A	1	0	751
rcv	27.643467903137207	D	751	50	1
snd	27.64366102218628	A	1	0	801
rcv	30.000854969024658	D	801	50	1
snd	30.001046895980835	A	1	0	851
rcv	39.03639483451843	D	851	50	1
snd	39.03658390045166	A	1	0	901
rcv	39.57625699043274	D	901	50	1
snd	39.576576948165894	A	1	0	951
rcv	40.27035903930664	D	951	50	1
snd	40.270567178726196	A	1	0	1051
rcv	40.27249598503113	D	1501	50	1
snd/DA	40.27269506454468	A	1	0	1051
rcv	41.07927489280701	D	1051	50	1
snd	41.079506158828735	A	1	0	1151
rcv	41.0809907913208	D	1551	50	1
snd/DA	41.08115911483765	A	1	0	1151
rcv	43.432034969329834	D	1151	50	1
snd	43.432252168655396	A	1	0	1251
rcv	43.53781604766846	D	1251	50	1
snd	43.53801488876343	A	1	0	1301
rcv	48.12320399284363	D	1301	50	1
snd	48.123432874679565	A	1	0	1351
rcv	48.22949194908142	D	1351	50	1
snd	48.22969102859497	A	1	0	1401
rcv	48.232178926467896	D	1851	50	1
snd/DA	48.23237705230713	A	1	0	1401
rcv	48.33528804779053	D	1401	50	1
snd	48.33548593521118	A	1	0	1451
rcv	48.4393892288208	D	1451	50	1
snd	48.43965792655945	A	1	0	1601
rcv	48.44201302528381	D	1951	50	1
snd/DA	48.44223880767822	A	1	0	1601
rcv	48.44247102737427	D	2001	50	1
snd/DA	48.44264483451843	A	1	0	1601
rcv	48.54816794395447	D	1601	50	1
snd	48.54836082458496	A	1	0	1651
rcv	49.13210320472717	D	1651	50	1
snd	49.13227701187134	A	1	0	1701
rcv	55.97732591629028	D	1701	50	1
snd	55.977522134780884	A	1	0	1751
rcv	56.083836793899536	D	1751	50	1
snd	56.08403182029724	A	1	0	1801
rcv	56.19153881072998	D	1801	50	1
snd	56.1917519569397	A	1	0	1901
rcv	56.194347858428955	D	2351	50	1
snd/DA	56.19455409049988	A	1	0	1901
rcv	58.5260808467865	D	1901	50	1
snd	58.52632808685303	A	1	0	2051
rcv	58.528568983078	D	2451	50	1
snd/DA	58.52871489524841	A	1	0	2051
rcv	59.22603106498718	D	2501	50	1
snd/DA	59.22622203826904	A	1	0	2051
rcv	69.87224698066711	D	2051	50	1
snd	69.87254190444946	A	1	0	2101
rcv	72.21377897262573	D	2101	50	1
snd	72.21401000022888	A	1	0	2151
rcv	76.78166699409485	D	2151	50	1
snd	76.7818558216095	A	1	0	2201
rcv	76.88484287261963	D	2201	50	1
snd	76.88504481315613	A	1	0	2251
rcv	77.97490978240967	D	2251	50	1
snd	77.97510504722595	A	1	0	2301
rcv	78.01579308509827	D	2751	50	1
snd/DA	78.01598691940308	A	1	0	2301
rcv	82.68261909484863	D	2301	50	1
snd	82.68282580375671	A	1	0	2401
rcv	82.68539690971375	D	2851	50	1
snd/DA	82.68557786941528	A	1	0	2401
rcv	85.06825494766235	D	2401	50	1
snd	85.06846499443054	A	1	0	2551
rcv	85.07103896141052	D	2901	50	1
snd/DA	85.0712399482727	A	1	0	2551
rcv	85.0715970993042	D	3001	50	1
snd/DA	85.07177805900574	A	1	0	2551
rcv	87.4679970741272	D	2551	50	1
snd	87.46819996833801	A	1	0	2601
rcv	88.36911988258362	D	3051	50	1
snd/DA	88.36930704116821	A	1	0	2601
rcv	96.70711898803711	D	2601	50	1
snd	96.7073221206665	A	1	0	2651
rcv	96.70909786224365	D	3101	50	1
snd/DA	96.70932388305664	A	1	0	2651
rcv	99.05566787719727	D	2651	50	1
snd	99.05591297149658	A	1	0	2701
rcv	99.05828404426575	D	3151	50	1
snd/DA	99.05855679512024	A	1	0	2701
rcv	101.44400405883789	D	2701	50	1
snd	101.44420099258423	A	1	0	2801
rcv	101.44636988639832	D	3251	50	1
